model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
elasticnet,mean,4,10,0.8061149657807322,0.03303750474525081,0.55,2.6028942815931577
elasticnet,mean,4,20,0.8066394665829504,0.03328853400589691,0.5666666666666667,2.646189319355619
elasticnet,mean,4,30,0.8066394665829504,0.03328853400589691,0.5666666666666667,2.646189319355619
elasticnet,mean,6,10,0.8079686029065194,0.03008522543473094,0.55,2.6217486079827155
elasticnet,mean,6,20,0.808186000760379,0.030159817544022784,0.5833333333333334,2.664523216366862
elasticnet,mean,6,30,0.808186000760379,0.030159817544022784,0.5833333333333334,2.664523216366862
elasticnet,mean,7,10,0.804086868178133,0.04192839098952249,0.55,2.5943863700320633
elasticnet,mean,7,20,0.8043199958303946,0.04211219014825727,0.5666666666666667,2.6486367615746063
elasticnet,mean,7,30,0.8043199958303946,0.04211219014825727,0.5666666666666667,2.6486367615746063
elasticnet,mean,8,10,0.7992666484907681,0.028458298289922898,0.5666666666666667,2.6563350380966564
elasticnet,mean,8,20,0.7996020090414091,0.027659215102207996,0.5833333333333334,2.6865735985242276
elasticnet,mean,8,30,0.7996020090414091,0.027659215102207996,0.5833333333333334,2.6865735985242276
elasticnet,mean,10,10,0.7986818433761446,0.024432136499920265,0.55,2.679153375086795
elasticnet,mean,10,20,0.799073034918402,0.024998813766456282,0.5666666666666667,2.698907529704299
elasticnet,mean,10,30,0.799073034918402,0.024998813766456282,0.5666666666666667,2.698907529704299
elasticnet,mean,12,10,0.8073862684176033,0.03050226885316111,0.55,2.6941193871350535
elasticnet,mean,12,20,0.806201599002011,0.03114969282674932,0.5666666666666667,2.7065386827089006
elasticnet,mean,12,30,0.806201599002011,0.03114969282674932,0.5666666666666667,2.7065386827089006
elasticnet,recency_weighted,4,10,0.8046949673349104,0.03436587903983183,0.5333333333333334,2.6524558419574125
elasticnet,recency_weighted,4,20,0.8045366981545673,0.033665695540170903,0.55,2.682133335026978
elasticnet,recency_weighted,4,30,0.8045366981545673,0.033665695540170903,0.55,2.682133335026978
elasticnet,recency_weighted,6,10,0.8069225981508135,0.030443107094536064,0.55,2.6702866639598772
elasticnet,recency_weighted,6,20,0.8063194745137461,0.030090084018181317,0.55,2.700101599642642
elasticnet,recency_weighted,6,30,0.8063194745137461,0.030090084018181317,0.55,2.700101599642642
elasticnet,recency_weighted,7,10,0.8027000947506966,0.043205436814618754,0.5333333333333334,2.6430357895471923
elasticnet,recency_weighted,7,20,0.802023842797681,0.042372494640761676,0.55,2.6789453198172453
elasticnet,recency_weighted,7,30,0.802023842797681,0.042372494640761676,0.55,2.6789453198172453
elasticnet,recency_weighted,8,10,0.7978485148986106,0.029222555854126035,0.55,2.6973816283095378
elasticnet,recency_weighted,8,20,0.7978184648943488,0.028682966253303483,0.5666666666666667,2.7215764586425446
elasticnet,recency_weighted,8,30,0.7978184648943488,0.028682966253303483,0.5666666666666667,2.7215764586425446
elasticnet,recency_weighted,10,10,0.7980695397807931,0.02420617215989045,0.55,2.7195365916467265
elasticnet,recency_weighted,10,20,0.7980878650954102,0.02423329739607103,0.5666666666666667,2.7379931045922676
elasticnet,recency_weighted,10,30,0.7980878650954102,0.02423329739607103,0.5666666666666667,2.7379931045922676
elasticnet,recency_weighted,12,10,0.805491091755006,0.030348459084587845,0.55,2.730886425390744
elasticnet,recency_weighted,12,20,0.804967875316216,0.0311417464860691,0.5333333333333333,2.7435490935030837
elasticnet,recency_weighted,12,30,0.804967875316216,0.0311417464860691,0.5333333333333333,2.7435490935030837
elasticnet,val_weighted,4,10,0.8062229524645625,0.032936504977894486,0.55,2.603103770538059
elasticnet,val_weighted,4,20,0.8065225406848324,0.03337689173181649,0.5666666666666667,2.646193426650277
elasticnet,val_weighted,4,30,0.8065225406848324,0.03337689173181649,0.5666666666666667,2.646193426650277
elasticnet,val_weighted,6,10,0.8081013254306855,0.029966215939792172,0.55,2.6219100239100874
elasticnet,val_weighted,6,20,0.8080381015109769,0.03026961795039536,0.5833333333333334,2.664557343071226
elasticnet,val_weighted,6,30,0.8080381015109769,0.03026961795039536,0.5833333333333334,2.664557343071226
elasticnet,val_weighted,7,10,0.8041842462951714,0.04187797353616061,0.55,2.5946408771992338
elasticnet,val_weighted,7,20,0.8042740228948023,0.04217957038036542,0.5666666666666667,2.648689176633521
elasticnet,val_weighted,7,30,0.8042740228948023,0.04217957038036542,0.5666666666666667,2.648689176633521
elasticnet,val_weighted,8,10,0.799429067203145,0.02832486415692636,0.5666666666666667,2.6563694510293083
elasticnet,val_weighted,8,20,0.799485345770216,0.027776033700449527,0.5833333333333334,2.6866391832217786
elasticnet,val_weighted,8,30,0.799485345770216,0.027776033700449527,0.5833333333333334,2.6866391832217786
elasticnet,val_weighted,10,10,0.7989038937922218,0.02425850099028792,0.55,2.679101907820706
elasticnet,val_weighted,10,20,0.7989305199174473,0.02506411857769895,0.5666666666666667,2.698993513069341
elasticnet,val_weighted,10,30,0.7989305199174473,0.02506411857769895,0.5666666666666667,2.698993513069341
elasticnet,val_weighted,12,10,0.8076883259379928,0.030422603420458976,0.55,2.694104596383582
elasticnet,val_weighted,12,20,0.8060038327529465,0.031146851561922487,0.5666666666666667,2.706537373250474
elasticnet,val_weighted,12,30,0.8060038327529465,0.031146851561922487,0.5666666666666667,2.706537373250474
lasso,mean,4,10,0.8044452572113562,0.033783593028027775,0.5666666666666667,2.618783771455988
lasso,mean,4,20,0.8037508063909418,0.03346666847701956,0.55,2.6674141035854237
lasso,mean,4,30,0.8037508063909418,0.03346666847701956,0.55,2.6674141035854237
lasso,mean,6,10,0.8062503684386935,0.03083149444206971,0.5666666666666667,2.6354751329542507
lasso,mean,6,20,0.8047386813224442,0.031213332841938654,0.55,2.6858266397174115
lasso,mean,6,30,0.8047386813224442,0.031213332841938654,0.55,2.6858266397174115
lasso,mean,7,10,0.8030474804776844,0.042182181980783204,0.5666666666666667,2.6146450895259967
lasso,mean,7,20,0.8022173465251289,0.04151809844597349,0.55,2.670655563201562
lasso,mean,7,30,0.8022173465251289,0.04151809844597349,0.55,2.670655563201562
lasso,mean,8,10,0.7975817004976598,0.028536399998012173,0.5666666666666667,2.6674149122844177
lasso,mean,8,20,0.7959824954012887,0.028706303501014895,0.5666666666666667,2.7070189862198526
lasso,mean,8,30,0.7959824954012887,0.028706303501014895,0.5666666666666667,2.7070189862198526
lasso,mean,10,10,0.7967694199317374,0.024991576479122906,0.5666666666666667,2.687750127253215
lasso,mean,10,20,0.7953944688671808,0.025595049445537747,0.5666666666666667,2.7169518567030173
lasso,mean,10,30,0.7953944688671808,0.025595049445537747,0.5666666666666667,2.7169518567030173
lasso,mean,12,10,0.8047373183172203,0.03040324905514551,0.5666666666666667,2.698401482364445
lasso,mean,12,20,0.8021086507346096,0.03187405016761333,0.5833333333333334,2.7217839098296444
lasso,mean,12,30,0.8021086507346096,0.03187405016761333,0.5833333333333334,2.7217839098296444
lasso,recency_weighted,4,10,0.8029281603327305,0.035125814734034984,0.55,2.6692656789134834
lasso,recency_weighted,4,20,0.8018753633007842,0.03473593769124718,0.55,2.6987235923188377
lasso,recency_weighted,4,30,0.8018753633007842,0.03473593769124718,0.55,2.6987235923188377
lasso,recency_weighted,6,10,0.8047884960180905,0.0317808683718443,0.55,2.6866379180970847
lasso,recency_weighted,6,20,0.8031793624091057,0.031848198260685454,0.55,2.717193598683324
lasso,recency_weighted,6,30,0.8031793624091057,0.031848198260685454,0.55,2.717193598683324
lasso,recency_weighted,7,10,0.801477906158633,0.04401552514909163,0.55,2.6614691080596367
lasso,recency_weighted,7,20,0.8005267666764887,0.04282291954169631,0.55,2.694095141981112
lasso,recency_weighted,7,30,0.8005267666764887,0.04282291954169631,0.55,2.694095141981112
lasso,recency_weighted,8,10,0.7956172030532193,0.03008229722659536,0.5666666666666667,2.7139263299665286
lasso,recency_weighted,8,20,0.7942045579079041,0.030229112372721443,0.5666666666666667,2.7392878315367395
lasso,recency_weighted,8,30,0.7942045579079041,0.030229112372721443,0.5666666666666667,2.7392878315367395
lasso,recency_weighted,10,10,0.7960571020919627,0.026420293528846808,0.5666666666666667,2.7315542193494555
lasso,recency_weighted,10,20,0.7945117490230837,0.02612109264103401,0.5666666666666667,2.7524075011264912
lasso,recency_weighted,10,30,0.7945117490230837,0.02612109264103401,0.5666666666666667,2.7524075011264912
lasso,recency_weighted,12,10,0.8030399324798136,0.03062123958210229,0.5666666666666667,2.737916632477101
lasso,recency_weighted,12,20,0.8009526351229826,0.03139865016709058,0.5666666666666667,2.7567115287211843
lasso,recency_weighted,12,30,0.8009526351229826,0.03139865016709058,0.5666666666666667,2.7567115287211843
lasso,val_weighted,4,10,0.8044799310980993,0.03381069409611039,0.5666666666666667,2.6190349393382255
lasso,val_weighted,4,20,0.8037841048284339,0.03354714192120557,0.55,2.667392359010442
lasso,val_weighted,4,30,0.8037841048284339,0.03354714192120557,0.55,2.667392359010442
lasso,val_weighted,6,10,0.8062610777646639,0.030789194753102503,0.5666666666666667,2.635702247851881
lasso,val_weighted,6,20,0.8047456914849157,0.031241363422535185,0.55,2.6858308486510296
lasso,val_weighted,6,30,0.8047456914849157,0.031241363422535185,0.55,2.6858308486510296
lasso,val_weighted,7,10,0.8030351277994198,0.04222894752632104,0.5666666666666667,2.614918646500002
lasso,val_weighted,7,20,0.8022454271798001,0.04157960377589626,0.55,2.670668094509169
lasso,val_weighted,7,30,0.8022454271798001,0.04157960377589626,0.55,2.670668094509169
lasso,val_weighted,8,10,0.7976148352973398,0.02847902339683471,0.5666666666666667,2.6675842191030696
lasso,val_weighted,8,20,0.795982634877977,0.028725273308791013,0.5666666666666667,2.707033010744263
lasso,val_weighted,8,30,0.795982634877977,0.028725273308791013,0.5666666666666667,2.707033010744263
lasso,val_weighted,10,10,0.7968424000437785,0.025047654770038088,0.5666666666666667,2.6878169388631936
lasso,val_weighted,10,20,0.7953981136061096,0.025635147284792027,0.5666666666666667,2.71698690652399
lasso,val_weighted,10,30,0.7953981136061096,0.025635147284792027,0.5666666666666667,2.71698690652399
lasso,val_weighted,12,10,0.804848967323521,0.030562829524611673,0.5666666666666667,2.6985010626221637
lasso,val_weighted,12,20,0.8021718142146943,0.03205794531632275,0.5833333333333334,2.721752365521203
lasso,val_weighted,12,30,0.8021718142146943,0.03205794531632275,0.5833333333333334,2.721752365521203
lightgbm,mean,4,10,0.7882936789343236,0.03293048329528424,0.5833333333333333,2.6734422742289716
lightgbm,mean,4,20,0.7938985088480711,0.03559882980921762,0.6,2.685820666099292
lightgbm,mean,4,30,0.7938985088480711,0.03559882980921762,0.6,2.685820666099292
lightgbm,mean,6,10,0.7923343557468036,0.028594118824159014,0.5833333333333333,2.683647324384883
lightgbm,mean,6,20,0.7961864998882273,0.033167114236087786,0.6,2.696412816297685
lightgbm,mean,6,30,0.7961864998882273,0.033167114236087786,0.6,2.696412816297685
lightgbm,mean,7,10,0.7897975843186351,0.03384943155958955,0.5833333333333333,2.6871633496624208
lightgbm,mean,7,20,0.7944189444766377,0.03617316579872575,0.6,2.712220635131697
lightgbm,mean,7,30,0.7944189444766377,0.03617316579872575,0.6,2.712220635131697
lightgbm,mean,8,10,0.7855733535148249,0.024173443661947448,0.5833333333333333,2.699761126211958
lightgbm,mean,8,20,0.7881295682433874,0.025660040446455,0.6,2.715850512927215
lightgbm,mean,8,30,0.7881295682433874,0.025660040446455,0.6,2.715850512927215
lightgbm,mean,10,10,0.7863287199429068,0.020256682738699034,0.6,2.6936264619323778
lightgbm,mean,10,20,0.787107334215495,0.02605211333604169,0.6,2.705395668607797
lightgbm,mean,10,30,0.787107334215495,0.02605211333604169,0.6,2.705395668607797
lightgbm,mean,12,10,0.7957717206270468,0.03099819004260062,0.6,2.6873681116750903
lightgbm,mean,12,20,0.7936752876956978,0.03321202750177479,0.6,2.6998638569080504
lightgbm,mean,12,30,0.7936752876956978,0.03321202750177479,0.6,2.6998638569080504
lightgbm,recency_weighted,4,10,0.7905791268769834,0.03457135113626217,0.5833333333333334,2.7047463288153315
lightgbm,recency_weighted,4,20,0.7926839410966262,0.035877970240191064,0.5833333333333334,2.7162848710439396
lightgbm,recency_weighted,4,30,0.7926839410966262,0.035877970240191064,0.5833333333333334,2.7162848710439396
lightgbm,recency_weighted,6,10,0.793314484791748,0.031391673001837726,0.5833333333333334,2.717975340469003
lightgbm,recency_weighted,6,20,0.7938953237453973,0.03395608643200805,0.5833333333333334,2.7297512451380017
lightgbm,recency_weighted,6,30,0.7938953237453973,0.03395608643200805,0.5833333333333334,2.7297512451380017
lightgbm,recency_weighted,7,10,0.790786376360656,0.03557649716823749,0.5833333333333334,2.719535117265677
lightgbm,recency_weighted,7,20,0.7928698718104104,0.0363574002218104,0.5833333333333334,2.737261104162915
lightgbm,recency_weighted,7,30,0.7928698718104104,0.0363574002218104,0.5833333333333334,2.737261104162915
lightgbm,recency_weighted,8,10,0.785813415696487,0.025118971168537632,0.5833333333333334,2.7333072882582092
lightgbm,recency_weighted,8,20,0.7863435567430325,0.027157480245272578,0.5833333333333334,2.7463464452986712
lightgbm,recency_weighted,8,30,0.7863435567430325,0.027157480245272578,0.5833333333333334,2.7463464452986712
lightgbm,recency_weighted,10,10,0.7842228014238238,0.02268463229982585,0.6,2.7355427363691964
lightgbm,recency_weighted,10,20,0.7830991569513372,0.026405298427217554,0.6,2.7469113020156697
lightgbm,recency_weighted,10,30,0.7830991569513372,0.026405298427217554,0.6,2.7469113020156697
lightgbm,recency_weighted,12,10,0.7910220987220742,0.03084893073779728,0.5833333333333333,2.72526403727952
lightgbm,recency_weighted,12,20,0.7889971431207603,0.03300942643669353,0.6,2.7376777476720293
lightgbm,recency_weighted,12,30,0.7889971431207603,0.03300942643669353,0.6,2.7376777476720293
lightgbm,val_weighted,4,10,0.7888544111262173,0.033066889744784694,0.5833333333333333,2.6737246938745023
lightgbm,val_weighted,4,20,0.7941045000974662,0.035588924043051674,0.6,2.6852589475230317
lightgbm,val_weighted,4,30,0.7941045000974662,0.035588924043051674,0.6,2.6852589475230317
lightgbm,val_weighted,6,10,0.7928402915506364,0.028688648856037526,0.5833333333333333,2.683976284323149
lightgbm,val_weighted,6,20,0.7964163370537014,0.03318170557123076,0.6,2.6957583056370478
lightgbm,val_weighted,6,30,0.7964163370537014,0.03318170557123076,0.6,2.6957583056370478
lightgbm,val_weighted,7,10,0.790175453855859,0.03413123410150041,0.5833333333333333,2.6874992809313576
lightgbm,val_weighted,7,20,0.794685548782473,0.03613276724706621,0.6,2.7117598201816047
lightgbm,val_weighted,7,30,0.794685548782473,0.03613276724706621,0.6,2.7117598201816047
lightgbm,val_weighted,8,10,0.7861657660410514,0.024329300653459392,0.5833333333333333,2.7000697514686918
lightgbm,val_weighted,8,20,0.7883412557940987,0.025760231675582473,0.6,2.71531751605409
lightgbm,val_weighted,8,30,0.7883412557940987,0.025760231675582473,0.6,2.71531751605409
lightgbm,val_weighted,10,10,0.7867354446661838,0.02062075482619432,0.6,2.693930153802935
lightgbm,val_weighted,10,20,0.7875496762301493,0.02616048678488657,0.6,2.704807571265256
lightgbm,val_weighted,10,30,0.7875496762301493,0.02616048678488657,0.6,2.704807571265256
lightgbm,val_weighted,12,10,0.7961125190481393,0.031000497199958104,0.6,2.687691785505108
lightgbm,val_weighted,12,20,0.7942042057044056,0.03336773645934952,0.6,2.699256856174774
lightgbm,val_weighted,12,30,0.7942042057044056,0.03336773645934952,0.6,2.699256856174774
random_forest,mean,4,10,0.7871150386383349,0.028888235151812783,0.5666666666666667,2.7478462988836463
random_forest,mean,4,20,0.7894962928913372,0.0316211296481609,0.5666666666666667,2.7417359772889087
random_forest,mean,4,30,0.7894962928913372,0.0316211296481609,0.5666666666666667,2.7417359772889087
random_forest,mean,6,10,0.7888914418740026,0.023975410674327652,0.5666666666666667,2.755383023591296
random_forest,mean,6,20,0.7907856968719171,0.027080678443455634,0.5666666666666667,2.7501449803557145
random_forest,mean,6,30,0.7907856968719171,0.027080678443455634,0.5666666666666667,2.750144980355714
random_forest,mean,7,10,0.7863047594232,0.031313914867727145,0.55,2.7910672488117165
random_forest,mean,7,20,0.788148263190307,0.03476935507127601,0.5666666666666667,2.7869308735793346
random_forest,mean,7,30,0.788148263190307,0.03476935507127601,0.5666666666666667,2.7869308735793346
random_forest,mean,8,10,0.7804533021864166,0.02322055073557587,0.5666666666666667,2.7570193545742003
random_forest,mean,8,20,0.7829868263386087,0.024371346869367313,0.5666666666666667,2.750705412280618
random_forest,mean,8,30,0.7829868263386087,0.024371346869367313,0.5666666666666667,2.750705412280618
random_forest,mean,10,10,0.7808696531745627,0.028615870923534726,0.6,2.7441511219194297
random_forest,mean,10,20,0.783029270771302,0.030418793593578106,0.5666666666666667,2.737269264836242
random_forest,mean,10,30,0.783029270771302,0.030418793593578106,0.5666666666666667,2.737269264836242
random_forest,mean,12,10,0.7886540933220851,0.04093152441159184,0.6166666666666667,2.745398324034425
random_forest,mean,12,20,0.7897990031228461,0.04402456467122587,0.6,2.7344276254156634
random_forest,mean,12,30,0.7897990031228461,0.04402456467122587,0.6,2.7344276254156634
random_forest,recency_weighted,4,10,0.7886494476090926,0.031350798890691256,0.5833333333333334,2.7558130070867386
random_forest,recency_weighted,4,20,0.7908483133431597,0.03206290281046863,0.5666666666666667,2.755325459164909
random_forest,recency_weighted,4,30,0.7908483133431597,0.03206290281046863,0.5666666666666667,2.755325459164909
random_forest,recency_weighted,6,10,0.7893797193517293,0.02717047117329372,0.5833333333333334,2.767315678077709
random_forest,recency_weighted,6,20,0.7912386622019818,0.02824106366866772,0.5666666666666667,2.7673456547778974
random_forest,recency_weighted,6,30,0.7912386622019818,0.02824106366866772,0.5666666666666667,2.7673456547778974
random_forest,recency_weighted,7,10,0.7872038862030554,0.0336519600299088,0.5833333333333334,2.79739782659769
random_forest,recency_weighted,7,20,0.7892261468461224,0.03494225599549212,0.5666666666666667,2.7980723916473167
random_forest,recency_weighted,7,30,0.7892261468461224,0.03494225599549212,0.5666666666666667,2.7980723916473167
random_forest,recency_weighted,8,10,0.7814219701768386,0.02534955962733715,0.5833333333333334,2.7682419352443097
random_forest,recency_weighted,8,20,0.7832296722505763,0.026818412121146846,0.5666666666666667,2.7681765676713432
random_forest,recency_weighted,8,30,0.7832296722505763,0.026818412121146846,0.5666666666666667,2.7681765676713432
random_forest,recency_weighted,10,10,0.7802886277711242,0.031860500559476035,0.5833333333333334,2.7579788013624538
random_forest,recency_weighted,10,20,0.7818970358792706,0.03389523992374341,0.5833333333333334,2.7578923663657937
random_forest,recency_weighted,10,30,0.7818970358792706,0.03389523992374341,0.5833333333333334,2.7578923663657937
random_forest,recency_weighted,12,10,0.7870500306027522,0.04641017253877319,0.6,2.758763789280206
random_forest,recency_weighted,12,20,0.7883947843273669,0.04715160510737181,0.6,2.75624918266385
random_forest,recency_weighted,12,30,0.7883947843273669,0.04715160510737181,0.6,2.7562491826638498
random_forest,val_weighted,4,10,0.7871436258421587,0.028867272397834987,0.5666666666666667,2.7478852358703945
random_forest,val_weighted,4,20,0.7894877995445884,0.031663094095834315,0.5666666666666667,2.7415051120972893
random_forest,val_weighted,4,30,0.7894877995445884,0.031663094095834315,0.5666666666666667,2.741505112097289
random_forest,val_weighted,6,10,0.7888915254445744,0.024039358076576756,0.5666666666666667,2.7554587279953386
random_forest,val_weighted,6,20,0.790745879100906,0.02707594524689249,0.5666666666666667,2.749802103875102
random_forest,val_weighted,6,30,0.790745879100906,0.02707594524689249,0.5666666666666667,2.749802103875102
random_forest,val_weighted,7,10,0.7862903196084927,0.031193608695487113,0.55,2.7910988638849945
random_forest,val_weighted,7,20,0.7882253027531025,0.03485152224476362,0.5666666666666667,2.78675185122415
random_forest,val_weighted,7,30,0.7882253027531025,0.03485152224476362,0.5666666666666667,2.78675185122415
random_forest,val_weighted,8,10,0.7804679555882978,0.023295968729682006,0.5666666666666667,2.7570715858392894
random_forest,val_weighted,8,20,0.7829276987347196,0.024388755644842122,0.5666666666666667,2.750395518711466
random_forest,val_weighted,8,30,0.7829276987347196,0.024388755644842122,0.5666666666666667,2.750395518711466
random_forest,val_weighted,10,10,0.7809363267766475,0.028593257816420203,0.6,2.7441829561035487
random_forest,val_weighted,10,20,0.782915403892845,0.030435606745510605,0.5666666666666667,2.737007216422587
random_forest,val_weighted,10,30,0.782915403892845,0.030435606745510605,0.5666666666666667,2.737007216422587
random_forest,val_weighted,12,10,0.788826369209578,0.04096813469919553,0.6166666666666667,2.745427909233171
random_forest,val_weighted,12,20,0.7895970905013072,0.044103237391082184,0.6,2.734160801587515
random_forest,val_weighted,12,30,0.7895970905013072,0.044103237391082184,0.6,2.734160801587515
ridge,mean,4,10,0.8036568959813997,0.03142343394317985,0.55,2.6259564794355135
ridge,mean,4,20,0.8035355779228839,0.030128224538651074,0.55,2.672756260475956
ridge,mean,4,30,0.8035355779228839,0.030128224538651074,0.55,2.672756260475956
ridge,mean,6,10,0.804787735710954,0.02718957384441969,0.55,2.6411821610611144
ridge,mean,6,20,0.8039935922124768,0.025868583029006458,0.55,2.6874011449423727
ridge,mean,6,30,0.8039935922124768,0.025868583029006458,0.55,2.6874011449423727
ridge,mean,7,10,0.8024857560424067,0.04094909125376149,0.55,2.608039160679323
ridge,mean,7,20,0.8009710840786892,0.03957519979604498,0.55,2.6689661127904905
ridge,mean,7,30,0.8009710840786892,0.03957519979604498,0.55,2.6689661127904905
ridge,mean,8,10,0.7960241535085055,0.024961490281100587,0.55,2.6763861912324716
ridge,mean,8,20,0.7950737044041087,0.024102376483253748,0.55,2.710240964840259
ridge,mean,8,30,0.7950737044041087,0.024102376483253748,0.55,2.710240964840259
ridge,mean,10,10,0.7946081190361326,0.024016097309232688,0.55,2.703021128246847
ridge,mean,10,20,0.7938776370772761,0.023822212064248848,0.5666666666666667,2.7300301690965734
ridge,mean,10,30,0.7938776370772761,0.023822212064248848,0.5666666666666667,2.7300301690965734
ridge,mean,12,10,0.8023297580467098,0.033954637459344884,0.5333333333333333,2.7226153597397458
ridge,mean,12,20,0.8005629443123506,0.034432459552108184,0.5333333333333333,2.733114277128405
ridge,mean,12,30,0.8005629443123506,0.034432459552108184,0.5333333333333333,2.733114277128405
ridge,recency_weighted,4,10,0.8009934374088971,0.031667654056143815,0.5333333333333334,2.713323108628015
ridge,recency_weighted,4,20,0.799395333226925,0.030442145403521453,0.5333333333333334,2.7459802268715654
ridge,recency_weighted,4,30,0.799395333226925,0.030442145403521453,0.5333333333333334,2.7459802268715654
ridge,recency_weighted,6,10,0.8018413608903663,0.025841869491218878,0.5333333333333334,2.7293091475930575
ridge,recency_weighted,6,20,0.7996834244375799,0.025323684280028232,0.5333333333333334,2.7617585157858704
ridge,recency_weighted,6,30,0.7996834244375799,0.025323684280028232,0.5333333333333334,2.7617585157858704
ridge,recency_weighted,7,10,0.7987226648342369,0.0418501161903875,0.5333333333333334,2.6977797781920274
ridge,recency_weighted,7,20,0.7964876370031678,0.03975431378197622,0.5333333333333334,2.737990064071421
ridge,recency_weighted,7,30,0.7964876370031678,0.03975431378197622,0.5333333333333334,2.737990064071421
ridge,recency_weighted,8,10,0.7929069850655323,0.023748739665273265,0.5333333333333334,2.759618706868763
ridge,recency_weighted,8,20,0.791197391008202,0.023940510397570357,0.5333333333333334,2.7866841060776344
ridge,recency_weighted,8,30,0.791197391008202,0.023940510397570357,0.5333333333333334,2.7866841060776344
ridge,recency_weighted,10,10,0.7918665574255904,0.022496830977426517,0.55,2.79140970603406
ridge,recency_weighted,10,20,0.7896588882170936,0.023107853949977258,0.5666666666666667,2.8115167584457503
ridge,recency_weighted,10,30,0.7896588882170936,0.023107853949977258,0.5666666666666667,2.8115167584457503
ridge,recency_weighted,12,10,0.7987360377559622,0.03427553576052795,0.5333333333333333,2.8025539590251705
ridge,recency_weighted,12,20,0.7958983364853642,0.03355406447440388,0.5333333333333333,2.8148427682933166
ridge,recency_weighted,12,30,0.7958983364853642,0.03355406447440388,0.5333333333333333,2.8148427682933166
