model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
ridge,mean,12,20,0.6607030978509834,0.12105649039832722,0.5166666666666667,2.87368978075828
ridge,mean,12,30,0.6607030978509834,0.12105649039832722,0.5166666666666667,2.87368978075828
ridge,recency_weighted,4,10,0.6343991989488368,0.10418113649052947,0.55,3.03047182488492
ridge,recency_weighted,4,20,0.638263951657901,0.10017994844753943,0.55,3.011082005770162
ridge,recency_weighted,4,30,0.638263951657901,0.10017994844753943,0.55,3.011082005770162
ridge,recency_weighted,5,10,0.6274311880260979,0.11104254845737267,0.55,2.92082868443005
ridge,recency_weighted,5,20,0.631329040289273,0.10463243334177011,0.55,2.906035686611047
ridge,recency_weighted,5,30,0.631329040289273,0.10463243334177011,0.55,2.906035686611047
ridge,recency_weighted,6,10,0.630129180933354,0.09522217543913282,0.55,3.12880605133257
ridge,recency_weighted,6,20,0.6336608555396792,0.09344314866332237,0.55,3.106721592855682
ridge,recency_weighted,6,30,0.6336608555396792,0.09344314866332237,0.55,3.106721592855682
ridge,recency_weighted,8,10,0.6241705296615421,0.1205669034909942,0.55,3.2889226771409446
ridge,recency_weighted,8,20,0.626985324212679,0.12088922312330376,0.55,3.267594381545286
ridge,recency_weighted,8,30,0.626985324212679,0.12088922312330376,0.55,3.267594381545286
ridge,recency_weighted,10,10,0.6425276523900124,0.11675002634483335,0.5,3.267967874513011
ridge,recency_weighted,10,20,0.6457228937004935,0.12010984333913376,0.5333333333333334,3.2398913627231822
ridge,recency_weighted,10,30,0.6457228937004935,0.12010984333913376,0.5333333333333334,3.2398913627231822
ridge,recency_weighted,12,10,0.6276081788430405,0.11227735340000389,0.5166666666666667,3.5458658714109235
ridge,recency_weighted,12,20,0.6310996797200744,0.11918307025300415,0.5166666666666667,3.5097401815814018
ridge,recency_weighted,12,30,0.6310996797200744,0.11918307025300415,0.5166666666666667,3.5097401815814018
ridge,val_weighted,4,10,0.6518106115840568,0.09115979810585621,0.55,2.5789684004059863
ridge,val_weighted,4,20,0.658749103992883,0.08924296333042275,0.5833333333333334,2.522733661850174
ridge,val_weighted,4,30,0.658749103992883,0.08924296333042275,0.5833333333333334,2.522733661850174
ridge,val_weighted,5,10,0.6479573322924557,0.10205745116695707,0.5166666666666666,2.5231475269016888
ridge,val_weighted,5,20,0.6538953574068136,0.09752584289150332,0.5666666666666667,2.4778883967885257
ridge,val_weighted,5,30,0.6538953574068136,0.09752584289150332,0.5666666666666667,2.4778883967885257
ridge,val_weighted,6,10,0.6476507580428588,0.08353668853353227,0.55,2.649606980806639
ridge,val_weighted,6,20,0.6545495597984661,0.08195897205262964,0.5833333333333334,2.5861340243409914
ridge,val_weighted,6,30,0.6545495597984661,0.08195897205262964,0.5833333333333334,2.5861340243409914
ridge,val_weighted,8,10,0.6464761930848022,0.10400133380009614,0.55,2.7625764204071896
ridge,val_weighted,8,20,0.6525422999960467,0.1101356033043246,0.5833333333333334,2.699771576119389
ridge,val_weighted,8,30,0.6525422999960467,0.1101356033043246,0.5833333333333334,2.699771576119389
ridge,val_weighted,10,10,0.6653589690627255,0.10038366945771239,0.5166666666666667,2.7628980097096676
ridge,val_weighted,10,20,0.6741630556259375,0.11394745730405166,0.55,2.6838465048501883
ridge,val_weighted,10,30,0.6741630556259375,0.11394745730405166,0.55,2.6838465048501883
ridge,val_weighted,12,10,0.6539353477695627,0.1012207774777311,0.5666666666666667,2.9520104511226224
ridge,val_weighted,12,20,0.6623202210271422,0.11847448916835587,0.5333333333333334,2.856760889937237
ridge,val_weighted,12,30,0.6623202210271422,0.11847448916835587,0.5333333333333334,2.856760889937237
xgboost,mean,4,10,0.740745975933845,0.06587259257825942,0.6333333333333333,1.8099791580594258
xgboost,mean,4,20,0.7396317060669381,0.06104150878745608,0.65,1.824412631927077
xgboost,mean,4,30,0.7396317060669381,0.06104150878745608,0.65,1.824412631927077
xgboost,mean,5,10,0.7342070674788521,0.05961000737310097,0.6333333333333333,1.8581294645174686
xgboost,mean,5,20,0.7349681229570056,0.06040446487170026,0.6333333333333333,1.8660794746619218
xgboost,mean,5,30,0.7349681229570056,0.06040446487170026,0.6333333333333333,1.8660794746619218
xgboost,mean,6,10,0.7388189539028865,0.05957409021380648,0.6333333333333333,1.8288328278286805
xgboost,mean,6,20,0.7378597202639556,0.05222614750987544,0.65,1.843816844588056
xgboost,mean,6,30,0.7378597202639556,0.05222614750987544,0.65,1.843816844588056
xgboost,mean,8,10,0.741039437679911,0.0564380833133627,0.6333333333333333,1.854920946601822
