model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
elasticnet,recency_weighted,8,10,0.4227268074426682,0.29681228794302317,0.6,3.349163187042452
elasticnet,recency_weighted,8,20,0.42495416248491563,0.285514759308795,0.6166666666666667,3.31649625776756
elasticnet,recency_weighted,8,30,0.42495416248491563,0.285514759308795,0.6166666666666667,3.31649625776756
elasticnet,recency_weighted,10,10,0.36608221754654985,0.32012614208978596,0.6166666666666667,3.2432125268313556
elasticnet,recency_weighted,10,20,0.37155474088549484,0.3076173899855239,0.6333333333333334,3.2094784807834342
elasticnet,recency_weighted,10,30,0.37155474088549484,0.3076173899855239,0.6333333333333334,3.2094784807834342
elasticnet,recency_weighted,12,10,0.38642226880670816,0.3170860066121131,0.6666666666666667,3.1324081786293307
elasticnet,recency_weighted,12,20,0.3876052206120856,0.30945770757019236,0.6666666666666667,3.1168000548036083
elasticnet,recency_weighted,12,30,0.3876052206120856,0.30945770757019236,0.6666666666666667,3.1168000548036083
elasticnet,recency_weighted,14,10,0.38450243255196814,0.29922875128952825,0.7333333333333333,2.992800338884515
elasticnet,recency_weighted,14,20,0.3855049388176323,0.2930095524322226,0.7333333333333333,2.9786332077480635
elasticnet,recency_weighted,14,30,0.3855049388176323,0.2930095524322226,0.7333333333333333,2.9786332077480635
elasticnet,val_weighted,6,10,0.5030880243304618,0.28934954833263604,0.55,3.423374381488179
elasticnet,val_weighted,6,20,0.5119425889570723,0.27874919448313945,0.5833333333333334,3.354569679682009
elasticnet,val_weighted,6,30,0.5119425889570723,0.27874919448313945,0.5833333333333334,3.354569679682009
elasticnet,val_weighted,7,10,0.4705314992043624,0.2711626806671009,0.5666666666666667,3.3063845303721378
elasticnet,val_weighted,7,20,0.47911779847101865,0.26047860534489975,0.6,3.2329744694165696
elasticnet,val_weighted,7,30,0.47911779847101865,0.26047860534489975,0.6,3.2329744694165696
elasticnet,val_weighted,8,10,0.44946172013043695,0.287893373621654,0.5833333333333334,3.271707761224296
elasticnet,val_weighted,8,20,0.451767185408977,0.27225389633735897,0.6,3.198166347415997
elasticnet,val_weighted,8,30,0.451767185408977,0.27225389633735897,0.6,3.198166347415997
elasticnet,val_weighted,10,10,0.3981019597728017,0.31040838879928734,0.6166666666666666,3.17881331932125
elasticnet,val_weighted,10,20,0.4007097663504299,0.29212275129152837,0.6333333333333333,3.1024583844223494
elasticnet,val_weighted,10,30,0.4007097663504299,0.29212275129152837,0.6333333333333333,3.1024583844223494
elasticnet,val_weighted,12,10,0.4049602769465469,0.30749848291145204,0.6666666666666667,3.14089634636466
elasticnet,val_weighted,12,20,0.41450274414118804,0.28267251465366633,0.65,3.096428496004146
elasticnet,val_weighted,12,30,0.41450274414118804,0.28267251465366633,0.65,3.096428496004146
elasticnet,val_weighted,14,10,0.3872475305911839,0.2707699632323054,0.7333333333333334,3.0191067890287915
elasticnet,val_weighted,14,20,0.3940056022408963,0.26285376203364913,0.7166666666666667,2.995730009550399
elasticnet,val_weighted,14,30,0.3940056022408963,0.26285376203364913,0.7166666666666667,2.995730009550399
lasso,mean,6,10,0.4938513124918324,0.29631199790595114,0.55,3.457991908880256
lasso,mean,6,20,0.5116728418407399,0.2854451420039524,0.5833333333333334,3.4079891730507184
lasso,mean,6,30,0.5116728418407399,0.2854451420039524,0.5833333333333334,3.4079891730507184
lasso,mean,7,10,0.4572470312498707,0.27683695522912916,0.5666666666666667,3.3185774995149564
lasso,mean,7,20,0.4786071803302077,0.2680958042660134,0.6,3.2664419444533905
lasso,mean,7,30,0.4786071803302077,0.2680958042660134,0.6,3.2664419444533905
lasso,mean,8,10,0.43039899444924645,0.2907770919444049,0.5833333333333334,3.290973350645943
lasso,mean,8,20,0.44740286811198937,0.28560016973686336,0.6166666666666667,3.2414532707411503
lasso,mean,8,30,0.44740286811198937,0.28560016973686336,0.6166666666666667,3.2414532707411503
lasso,mean,10,10,0.37359875184704705,0.3126573676146263,0.6166666666666666,3.198455207947477
lasso,mean,10,20,0.3977433889695823,0.3086195514247928,0.65,3.145851198652294
lasso,mean,10,30,0.3977433889695823,0.3086195514247928,0.65,3.145851198652294
lasso,mean,12,10,0.38187282790944116,0.3170082872536443,0.6166666666666666,3.1264479042104725
