model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
elasticnet,mean,1,10,0.5947356637713878,0.03904762403617073,0.6833333333333333,3.102921510413343
elasticnet,mean,1,20,0.61530762553692,0.04339425062385755,0.6833333333333333,2.9107334336313757
elasticnet,mean,1,30,0.6083214682256968,0.04760649055709615,0.6833333333333333,2.853354694095298
elasticnet,recency_weighted,1,10,0.5947356637713878,0.03904762403617073,0.6833333333333333,3.102921510413343
elasticnet,recency_weighted,1,20,0.61530762553692,0.04339425062385755,0.6833333333333333,2.9107334336313757
elasticnet,recency_weighted,1,30,0.6164011942219799,0.0399957399685944,0.7,2.8695842132475593
elasticnet,val_weighted,1,10,0.5947356637713878,0.03904762403617073,0.6833333333333333,3.102921510413343
elasticnet,val_weighted,1,20,0.61530762553692,0.04339425062385755,0.6833333333333333,2.9107334336313757
elasticnet,val_weighted,1,30,0.610800465201301,0.05078275217559964,0.6833333333333333,2.8555053928406795
lasso,mean,1,10,0.592698196191593,0.04152072895674626,0.6833333333333333,3.1039639061924484
lasso,mean,1,20,0.6183224363866155,0.04595242181080139,0.7166666666666666,2.914578924348226
lasso,mean,1,30,0.6091879716612031,0.04822149040775772,0.7,2.8576263345509485
lasso,recency_weighted,1,10,0.592698196191593,0.04152072895674626,0.6833333333333333,3.1039639061924484
lasso,recency_weighted,1,20,0.6183224363866155,0.04595242181080139,0.7166666666666666,2.914578924348226
lasso,recency_weighted,1,30,0.611753035646619,0.05124818596705097,0.7,2.8751211238544605
lasso,val_weighted,1,10,0.592698196191593,0.04152072895674626,0.6833333333333333,3.1039639061924484
lasso,val_weighted,1,20,0.6183224363866155,0.04595242181080139,0.7166666666666666,2.914578924348226
lasso,val_weighted,1,30,0.6125396891397429,0.04970169591431509,0.7,2.8600012520705884
lightgbm,mean,1,10,0.45663243769853584,0.0692857234831688,0.6166666666666667,3.4823280817214375
lightgbm,mean,1,20,0.4725214370495034,0.09628609019110429,0.65,3.237339983832694
lightgbm,mean,1,30,0.46302975406987856,0.08635269482147717,0.6333333333333334,3.323731079434669
lightgbm,recency_weighted,1,10,0.45663243769853584,0.0692857234831688,0.6166666666666667,3.4823280817214375
lightgbm,recency_weighted,1,20,0.4725214370495034,0.09628609019110429,0.65,3.237339983832694
lightgbm,recency_weighted,1,30,0.46302975406987856,0.08635269482147717,0.6333333333333334,3.2431608852594054
lightgbm,val_weighted,1,10,0.45663243769853584,0.0692857234831688,0.6166666666666667,3.4823280817214375
lightgbm,val_weighted,1,20,0.4725214370495034,0.09628609019110429,0.65,3.237339983832694
lightgbm,val_weighted,1,30,0.46302975406987856,0.08635269482147717,0.6333333333333334,3.323731079434669
random_forest,mean,1,10,0.5267492541663161,0.05276942966056242,0.6666666666666666,3.2238223904545578
random_forest,mean,1,20,0.5382576948607902,0.06008526716327842,0.6833333333333333,3.0481399863755927
random_forest,mean,1,30,0.6093248477611714,0.05411488204770445,0.7,2.831509000447412
random_forest,recency_weighted,1,10,0.5267492541663161,0.05276942966056242,0.6666666666666666,3.2238223904545578
random_forest,recency_weighted,1,20,0.5382576948607902,0.06008526716327842,0.6833333333333333,3.0481399863755927
random_forest,recency_weighted,1,30,0.5779025849998558,0.04588046985061631,0.6666666666666667,2.884409233794913
random_forest,val_weighted,1,10,0.5267492541663161,0.05276942966056242,0.6666666666666666,3.2238223904545578
random_forest,val_weighted,1,20,0.5382576948607902,0.06008526716327842,0.6833333333333333,3.0481399863755927
random_forest,val_weighted,1,30,0.5860316747170343,0.051467926416054056,0.6666666666666667,2.8697003811705044
ridge,mean,1,10,0.591504820479464,0.04230233601599595,0.6833333333333333,3.109521178237914
ridge,mean,1,20,0.6205428804548013,0.041543420119861174,0.7,2.8878037965167795
ridge,mean,1,30,0.6124495677462132,0.05253961351003157,0.7,2.8298231334322645
ridge,recency_weighted,1,10,0.591504820479464,0.04230233601599595,0.6833333333333333,3.109521178237914
ridge,recency_weighted,1,20,0.6205428804548013,0.041543420119861174,0.7,2.8878037965167795
ridge,recency_weighted,1,30,0.6210049565747149,0.043563478165408565,0.6833333333333333,2.846779963326572
ridge,val_weighted,1,10,0.591504820479464,0.04230233601599595,0.6833333333333333,3.109521178237914
ridge,val_weighted,1,20,0.6205428804548013,0.041543420119861174,0.7,2.8878037965167795
ridge,val_weighted,1,30,0.6156781550654569,0.049207077548564265,0.7,2.8308261945260313
xgboost,mean,1,10,0.47657788886124797,0.06689355360979972,0.6333333333333333,3.354922774107721
xgboost,mean,1,20,0.529540409766982,0.06304431656676805,0.6666666666666666,3.0506563904320876
xgboost,mean,1,30,0.5867697921428275,0.10371984668310857,0.7,2.900910586689738
xgboost,recency_weighted,1,10,0.47657788886124797,0.06689355360979972,0.6333333333333333,3.354922774107721
xgboost,recency_weighted,1,20,0.529540409766982,0.06304431656676805,0.6666666666666666,3.0506563904320876
xgboost,recency_weighted,1,30,0.5841198991617759,0.07579958404161843,0.7,2.91567732396708
xgboost,val_weighted,1,10,0.47657788886124797,0.06689355360979972,0.6333333333333333,3.354922774107721
xgboost,val_weighted,1,20,0.529540409766982,0.06304431656676805,0.6666666666666666,3.0506563904320876
xgboost,val_weighted,1,30,0.5843472005986248,0.07606932461462575,0.7,2.9170211434262616
