model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
elasticnet,mean,4,10,0.7414508988974651,0.048757456649903545,0.6,2.695794077016891
elasticnet,mean,4,20,0.7466053528067541,0.046085020586666185,0.6,2.66669826664213
elasticnet,mean,4,30,0.7466053528067541,0.046085020586666185,0.6,2.66669826664213
elasticnet,mean,6,10,0.7435481424048884,0.056355960934405085,0.6166666666666666,2.7106638723624163
elasticnet,mean,6,20,0.7470684610768227,0.0552274269970347,0.6166666666666666,2.674242485778228
elasticnet,mean,6,30,0.7470684610768227,0.0552274269970347,0.6166666666666666,2.674242485778228
elasticnet,mean,8,10,0.7224210182742687,0.0668255739364672,0.6,2.844039339967775
elasticnet,mean,8,20,0.7253292568140075,0.06529321889500701,0.6166666666666666,2.8001991361982532
elasticnet,mean,8,30,0.7253292568140075,0.06529321889500701,0.6166666666666666,2.8001991361982532
elasticnet,mean,10,10,0.7079787601793939,0.07153886658458011,0.6333333333333333,2.911946946688605
elasticnet,mean,10,20,0.7076119109351924,0.07158597866166005,0.6166666666666666,2.8687983258823913
elasticnet,mean,10,30,0.7076119109351924,0.07158597866166005,0.6166666666666666,2.8687983258823913
elasticnet,mean,12,10,0.7072221367555276,0.08705698478504126,0.6333333333333334,2.9905353962264085
elasticnet,mean,12,20,0.7083723128268379,0.0878694607930966,0.6333333333333334,2.9339947642099236
elasticnet,mean,12,30,0.7083723128268379,0.0878694607930966,0.6333333333333334,2.9339947642099236
elasticnet,recency_weighted,4,10,0.7439056618672003,0.04503712939955832,0.5833333333333333,2.678931589571633
elasticnet,recency_weighted,4,20,0.7489185252718417,0.04404211001433354,0.5833333333333333,2.671137400182006
elasticnet,recency_weighted,4,30,0.7489185252718417,0.04404211001433354,0.5833333333333333,2.671137400182006
elasticnet,recency_weighted,6,10,0.745560823673447,0.05393587337780382,0.6,2.6873724661100975
elasticnet,recency_weighted,6,20,0.7500844514449566,0.054793709755447,0.6,2.6761358463598914
elasticnet,recency_weighted,6,30,0.7500844514449566,0.054793709755447,0.6,2.6761358463598914
elasticnet,recency_weighted,8,10,0.7239552831746817,0.06601986676653361,0.6,2.816599302187293
elasticnet,recency_weighted,8,20,0.7284672258880072,0.06585177699561442,0.6,2.800993581838445
elasticnet,recency_weighted,8,30,0.7284672258880072,0.06585177699561442,0.6,2.800993581838445
elasticnet,recency_weighted,10,10,0.707577224851722,0.06992847721844782,0.6166666666666666,2.8874663977515103
elasticnet,recency_weighted,10,20,0.7106690431376466,0.07048418155446007,0.6166666666666666,2.8710985209044515
elasticnet,recency_weighted,10,30,0.7106690431376466,0.07048418155446007,0.6166666666666666,2.8710985209044515
elasticnet,recency_weighted,12,10,0.7067836759077354,0.0913505012495489,0.6166666666666666,2.9530157730903883
elasticnet,recency_weighted,12,20,0.7098882809906993,0.08990016784614038,0.6333333333333334,2.9309334922379797
elasticnet,recency_weighted,12,30,0.7098882809906993,0.08990016784614038,0.6333333333333334,2.9309334922379797
elasticnet,val_weighted,4,10,0.7415025583529882,0.04869283289777154,0.6,2.6956658532350644
elasticnet,val_weighted,4,20,0.7467106096421166,0.04591246471874217,0.6,2.6664551388829265
elasticnet,val_weighted,4,30,0.7467106096421166,0.04591246471874217,0.6,2.6664551388829265
elasticnet,val_weighted,6,10,0.7436466175324585,0.05633223448852498,0.6166666666666666,2.7104732551176305
elasticnet,val_weighted,6,20,0.7471364614365023,0.055152383207627186,0.6166666666666666,2.6740570315652343
elasticnet,val_weighted,6,30,0.7471364614365023,0.055152383207627186,0.6166666666666666,2.6740570315652343
elasticnet,val_weighted,8,10,0.7225120664665828,0.06682637225737119,0.6,2.8437834286801866
elasticnet,val_weighted,8,20,0.7254891975766881,0.06519250732215605,0.6166666666666666,2.800159666118627
elasticnet,val_weighted,8,30,0.7254891975766881,0.06519250732215605,0.6166666666666666,2.800159666118627
elasticnet,val_weighted,10,10,0.7080984824237869,0.07155777026243294,0.6333333333333333,2.911662694891276
elasticnet,val_weighted,10,20,0.7076119109351924,0.07158597866166005,0.6166666666666666,2.8689151241839608
elasticnet,val_weighted,10,30,0.7076119109351924,0.07158597866166005,0.6166666666666666,2.8689151241839608
elasticnet,val_weighted,12,10,0.7074270372933916,0.08702812145120699,0.6333333333333334,2.990224085462796
elasticnet,val_weighted,12,20,0.7083723128268379,0.0878694607930966,0.6333333333333334,2.934004351691295
elasticnet,val_weighted,12,30,0.7083723128268379,0.0878694607930966,0.6333333333333334,2.934004351691295
lasso,mean,4,10,0.7398285103103661,0.05122000128126284,0.6166666666666666,2.683784403265217
lasso,mean,4,20,0.7445757263535853,0.048742827277918344,0.6166666666666666,2.6560659753997187
