sport,position,model_type,model,window_years,combine,n_train_rows,n_features,fit_seconds
football,RB,era_ensemble,ridge,10,val_weighted,1198,81,1.0523517170004197
football,RB,era_ensemble,lasso,10,val_weighted,1198,81,0.14178552399971522
football,RB,era_ensemble,elasticnet,10,val_weighted,1198,81,0.14339131300221197
football,RB,era_ensemble,random_forest,10,val_weighted,1198,81,3.0363213759992504
football,RB,era_ensemble,lightgbm,10,val_weighted,1198,81,19.047443211999052
football,RB,era_ensemble,xgboost,10,val_weighted,1198,81,24.339417296003376
football,RB,era_ensemble,ridge,10,mean,1198,81,0.06066148999889265
football,RB,era_ensemble,lasso,10,mean,1198,81,0.06776747399999294
football,RB,era_ensemble,elasticnet,10,mean,1198,81,0.07192769500034046
football,RB,era_ensemble,random_forest,10,mean,1198,81,1.7569164999986242
football,RB,era_ensemble,lightgbm,10,mean,1198,81,5.915938694000943
football,RB,era_ensemble,xgboost,10,mean,1198,81,3.72185438300221
football,RB,era_ensemble,ridge,10,recency_weighted,1198,81,0.060542582999914885
football,RB,era_ensemble,lasso,10,recency_weighted,1198,81,0.06578725099825533
football,RB,era_ensemble,elasticnet,10,recency_weighted,1198,81,0.06689568699948722
football,RB,era_ensemble,random_forest,10,recency_weighted,1198,81,1.74347204699734
football,RB,era_ensemble,lightgbm,10,recency_weighted,1198,81,14.789471260999562
football,RB,era_ensemble,xgboost,10,recency_weighted,1198,81,13.94624765700064
football,RB,era_ensemble,ridge,20,val_weighted,2156,81,0.16780114699940896
football,RB,era_ensemble,lasso,20,val_weighted,2156,81,0.17927290000079665
football,RB,era_ensemble,elasticnet,20,val_weighted,2156,81,0.19937117099834722
football,RB,era_ensemble,random_forest,20,val_weighted,2156,81,5.9038850239994645
football,RB,era_ensemble,lightgbm,20,val_weighted,2156,81,28.230864277000364
football,RB,era_ensemble,xgboost,20,val_weighted,2156,81,16.950791651001055
football,RB,era_ensemble,ridge,20,mean,2156,81,0.0693417619986576
football,RB,era_ensemble,lasso,20,mean,2156,81,0.08581930199943599
football,RB,era_ensemble,elasticnet,20,mean,2156,81,0.08467940899936366
football,RB,era_ensemble,random_forest,20,mean,2156,81,3.0041986759970314
football,RB,era_ensemble,lightgbm,20,mean,2156,81,10.199492341998848
football,RB,era_ensemble,xgboost,20,mean,2156,81,28.95748247099982
football,RB,era_ensemble,ridge,20,recency_weighted,2156,81,0.06683767600043211
football,RB,era_ensemble,lasso,20,recency_weighted,2156,81,0.08045734600091237
football,RB,era_ensemble,elasticnet,20,recency_weighted,2156,81,0.08268685899747652
football,RB,era_ensemble,random_forest,20,recency_weighted,2156,81,2.8455052350000187
football,RB,era_ensemble,lightgbm,20,recency_weighted,2156,81,5.514733225001692
football,RB,era_ensemble,xgboost,20,recency_weighted,2156,81,2.301154962999135
football,RB,era_ensemble,ridge,30,val_weighted,2156,81,0.13968367699999362
football,RB,era_ensemble,lasso,30,val_weighted,2156,81,0.1541507139991154
football,RB,era_ensemble,elasticnet,30,val_weighted,2156,81,0.16441524000038044
football,RB,era_ensemble,random_forest,30,val_weighted,2156,81,5.058306065002398
football,RB,era_ensemble,lightgbm,30,val_weighted,2156,81,1.479882040002849
football,RB,era_ensemble,xgboost,30,val_weighted,2156,81,2.5344375380009296
football,RB,era_ensemble,ridge,30,mean,2156,81,0.07104736900146236
football,RB,era_ensemble,lasso,30,mean,2156,81,0.07379144600054133
football,RB,era_ensemble,elasticnet,30,mean,2156,81,0.07562888599932194
football,RB,era_ensemble,random_forest,30,mean,2156,81,2.736726198996621
football,RB,era_ensemble,lightgbm,30,mean,2156,81,0.8578825959993992
football,RB,era_ensemble,xgboost,30,mean,2156,81,1.702254585998162
football,RB,era_ensemble,ridge,30,recency_weighted,2156,81,0.07090380099907634
football,RB,era_ensemble,lasso,30,recency_weighted,2156,81,0.07821833600246464
football,RB,era_ensemble,elasticnet,30,recency_weighted,2156,81,0.08085477000349783
football,RB,era_ensemble,random_forest,30,recency_weighted,2156,81,2.7503242020029575
football,RB,era_ensemble,lightgbm,30,recency_weighted,2156,81,0.8612241320006433
football,RB,era_ensemble,xgboost,30,recency_weighted,2156,81,1.8619303289997333
