model,combine,cutoff_games,window_years,spearman_mean,spearman_sd,precision_at_12_mean,mae_mean
random_forest,recency_weighted,8,30,0.8234831421396891,0.0400148201798487,0.5,2.672438699838243
random_forest,recency_weighted,10,10,0.7954498711480212,0.05238593140540102,0.5,2.8258949488373744
random_forest,recency_weighted,10,20,0.7976783922396,0.050824248225483655,0.5,2.7974101585165183
random_forest,recency_weighted,10,30,0.7976783922396,0.050824248225483655,0.5,2.797410158516518
random_forest,recency_weighted,12,10,0.7742342497580488,0.07232699451250335,0.55,2.939538183174321
random_forest,recency_weighted,12,20,0.7775768465445937,0.07059462307208271,0.5333333333333334,2.9076407331868115
random_forest,recency_weighted,12,30,0.7775768465445937,0.07059462307208271,0.5333333333333334,2.9076407331868115
random_forest,val_weighted,4,10,0.8140555807784443,0.03326481900428737,0.4833333333333333,2.650035966848474
random_forest,val_weighted,4,20,0.8191631677283201,0.034182894711695826,0.5,2.6093247963687647
random_forest,val_weighted,4,30,0.8191631677283201,0.034182894711695826,0.5,2.6093247963687647
random_forest,val_weighted,6,10,0.8231036316606533,0.03836354980711987,0.5166666666666666,2.634094477120385
random_forest,val_weighted,6,20,0.8267210128238952,0.039404689700439255,0.5166666666666666,2.5920067623328924
random_forest,val_weighted,6,30,0.8267210128238952,0.039404689700439255,0.5166666666666666,2.5920067623328924
random_forest,val_weighted,8,10,0.8228781473170448,0.04357248169239704,0.5166666666666666,2.6818300628917546
random_forest,val_weighted,8,20,0.8259951640782589,0.04241201958638291,0.5166666666666666,2.636331528169778
random_forest,val_weighted,8,30,0.8259951640782589,0.04241201958638291,0.5166666666666666,2.636331528169778
random_forest,val_weighted,10,10,0.7979710568440087,0.05514864618051169,0.5166666666666666,2.815556771763096
random_forest,val_weighted,10,20,0.8001547992683676,0.05402509844473705,0.5166666666666666,2.763251661040607
random_forest,val_weighted,10,30,0.8001547992683676,0.05402509844473705,0.5166666666666666,2.7632516610406066
random_forest,val_weighted,12,10,0.778833024143833,0.07329558962110427,0.55,2.924866401831727
random_forest,val_weighted,12,20,0.7824095494474378,0.07409181875327989,0.55,2.866770951944679
random_forest,val_weighted,12,30,0.7824095494474378,0.07409181875327989,0.55,2.8667709519446785
